"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2007,"Male",5,0,0,2,0,1,1,1,2,2,2,10,7,6,16,22,26,103,"Otago",34
2007,"Female",1,1,0,1,0,1,0,0,0,2,2,5,5,7,5,13,53,96,"Otago",34
2007,"Total",6,1,0,3,0,2,1,1,2,4,4,15,12,13,21,35,79,199,"Otago",34
2008,"Male",2,0,2,0,2,0,1,0,1,7,6,5,9,11,11,17,47,121,"Otago",34
2008,"Female",3,0,0,1,0,0,0,1,1,2,6,7,5,8,9,13,49,105,"Otago",34
2008,"Total",5,0,2,1,2,0,1,1,2,9,12,12,14,19,20,30,96,226,"Otago",34
2009,"Male",2,1,0,0,5,2,2,2,2,3,9,14,14,6,14,20,41,137,"Otago",34
2009,"Female",6,0,0,0,2,0,0,1,3,2,2,4,7,7,8,9,52,103,"Otago",34
2009,"Total",8,1,0,0,7,2,2,3,5,5,11,18,21,13,22,29,93,240,"Otago",34
2010,"Male",5,0,0,1,3,1,0,2,1,4,6,9,8,6,14,8,50,118,"Otago",34
2010,"Female",6,0,0,1,1,1,0,0,3,5,2,4,9,7,9,9,49,106,"Otago",34
2010,"Total",11,0,0,2,4,2,0,2,4,9,8,13,17,13,23,17,99,224,"Otago",34
2011,"Male",5,0,1,2,1,1,2,0,4,3,4,4,11,11,11,17,57,134,"Otago",34
2011,"Female",4,1,0,1,0,0,0,0,3,1,1,3,7,4,10,8,42,85,"Otago",34
2011,"Total",9,1,1,3,1,1,2,0,7,4,5,7,18,15,21,25,99,219,"Otago",34
2012,"Male",1,0,0,1,1,4,0,2,1,4,5,5,10,11,17,21,57,140,"Otago",34
2012,"Female",4,0,1,0,3,0,0,2,3,1,1,5,7,5,9,10,55,106,"Otago",34
2012,"Total",5,0,1,1,4,4,0,4,4,5,6,10,17,16,26,31,112,246,"Otago",34
2013,"Male",2,0,1,1,2,1,0,2,1,2,3,5,7,16,25,17,41,126,"Otago",34
2013,"Female",3,0,0,0,0,1,0,0,1,2,5,8,7,4,9,12,47,99,"Otago",34
2013,"Total",5,0,1,1,2,2,0,2,2,4,8,13,14,20,34,29,88,225,"Otago",34
2006,"Male",3,0,0,1,0,3,0,2,0,4,3,4,6,7,7,14,41,95,"Southland",34
2006,"Female",2,0,0,0,1,0,0,0,1,1,0,0,0,4,7,11,63,90,"Southland",34
2006,"Total",5,0,0,1,1,3,0,2,1,5,3,4,6,11,14,25,104,185,"Southland",34
2007,"Male",4,0,0,0,1,0,0,2,3,4,3,3,3,6,4,8,34,75,"Southland",34
2007,"Female",0,0,0,0,0,1,0,0,0,0,1,3,2,7,9,15,76,114,"Southland",34
2007,"Total",4,0,0,0,1,1,0,2,3,4,4,6,5,13,13,23,110,189,"Southland",34
2008,"Male",3,0,0,1,1,0,1,0,2,0,3,5,3,10,9,15,43,96,"Southland",34
2008,"Female",1,0,1,0,0,0,0,1,0,2,3,2,4,4,6,6,79,109,"Southland",34
2008,"Total",4,0,1,1,1,0,1,1,2,2,6,7,7,14,15,21,122,205,"Southland",34
2009,"Male",0,0,0,0,0,1,1,1,0,3,4,1,8,3,5,14,52,93,"Southland",34
2009,"Female",3,0,0,0,0,0,0,1,0,1,0,2,3,3,3,10,78,104,"Southland",34
2009,"Total",3,0,0,0,0,1,1,2,0,4,4,3,11,6,8,24,130,197,"Southland",34
2010,"Male",1,0,0,0,1,0,0,0,0,2,4,3,1,3,9,11,37,72,"Southland",34
2010,"Female",1,0,0,0,0,0,0,1,0,1,1,2,0,6,5,7,75,99,"Southland",34
2010,"Total",2,0,0,0,1,0,0,1,0,3,5,5,1,9,14,18,112,171,"Southland",34
2011,"Male",4,0,0,2,1,0,2,1,0,0,1,3,5,8,10,10,50,97,"Southland",34
2011,"Female",0,0,0,1,0,1,0,0,0,1,3,2,0,1,10,14,70,103,"Southland",34
2011,"Total",4,0,0,3,1,1,2,1,0,1,4,5,5,9,20,24,120,200,"Southland",34
2012,"Male",2,0,0,0,0,1,0,4,1,3,3,1,1,5,8,12,50,91,"Southland",34
2012,"Female",3,0,0,1,0,0,0,0,1,2,0,2,2,6,8,14,73,112,"Southland",34
2012,"Total",5,0,0,1,0,1,0,4,2,5,3,3,3,11,16,26,123,203,"Southland",34
2013,"Male",0,0,0,0,0,2,1,1,1,2,5,0,6,7,10,13,39,87,"Southland",34
2013,"Female",1,0,0,0,0,1,1,0,1,2,2,1,5,5,3,10,67,99,"Southland",34
2013,"Total",1,0,0,0,0,3,2,1,2,4,7,1,11,12,13,23,106,186,"Southland",34
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",34
2006,"Male",2,1,0,2,0,1,0,0,1,8,4,3,8,8,12,11,36,97,"Northland",56
2006,"Female",2,0,0,0,0,1,1,0,2,1,1,4,0,5,13,8,51,89,"Northland",56
2006,"Total",4,1,0,2,0,2,1,0,3,9,5,7,8,13,25,19,87,186,"Northland",56
2007,"Male",2,2,0,0,1,0,1,0,1,2,5,3,7,12,19,10,42,107,"Northland",56
2007,"Female",3,0,0,1,0,0,1,0,1,1,5,3,8,3,8,11,31,76,"Northland",56
2007,"Total",5,2,0,1,1,0,2,0,2,3,10,6,15,15,27,21,73,183,"Northland",56
2008,"Male",3,1,0,2,0,1,1,2,1,2,5,7,3,9,13,21,46,117,"Northland",56
2008,"Female",0,0,0,1,1,0,1,1,2,0,0,3,7,5,10,11,52,94,"Northland",56
2008,"Total",3,1,0,3,1,1,2,3,3,2,5,10,10,14,23,32,98,211,"Northland",56
2009,"Male",0,0,0,0,0,0,2,2,3,8,5,4,7,10,10,20,58,129,"Northland",56
2009,"Female",0,0,0,2,0,1,0,1,0,2,2,2,5,5,10,18,45,93,"Northland",56
2009,"Total",0,0,0,2,0,1,2,3,3,10,7,6,12,15,20,38,103,222,"Northland",56
2010,"Male",4,0,0,1,1,0,0,0,0,2,3,3,10,8,9,18,50,109,"Northland",56
2010,"Female",2,0,0,0,0,0,0,1,4,2,3,6,6,7,14,12,67,124,"Northland",56
2010,"Total",6,0,0,1,1,0,0,1,4,4,6,9,16,15,23,30,117,233,"Northland",56
2011,"Male",2,0,1,2,1,0,1,0,1,3,5,9,9,9,26,17,66,152,"Northland",56
2011,"Female",1,0,0,0,0,0,0,0,1,0,4,6,9,6,14,10,88,139,"Northland",56
2011,"Total",3,0,1,2,1,0,1,0,2,3,9,15,18,15,40,27,154,291,"Northland",56
2012,"Male",8,0,0,2,1,0,1,2,1,2,5,3,6,18,20,14,70,153,"Northland",56
2012,"Female",5,0,0,1,0,0,1,0,0,1,3,2,6,6,10,10,78,123,"Northland",56
2012,"Total",13,0,0,3,1,0,2,2,1,3,8,5,12,24,30,24,148,276,"Northland",56
2013,"Male",5,0,0,0,2,1,0,0,2,3,6,7,8,15,20,24,75,168,"Northland",56
2013,"Female",0,0,1,0,0,0,1,2,0,4,2,2,6,9,10,13,91,141,"Northland",56
2013,"Total",5,0,1,0,2,1,1,2,2,7,8,9,14,24,30,37,166,309,"Northland",56
2006,"Male",22,0,0,5,5,5,5,10,9,13,17,27,37,37,50,105,302,649,"Auckland",56
2006,"Female",27,0,1,4,5,0,2,9,10,12,13,27,28,31,44,80,448,741,"Auckland",56
2006,"Total",49,0,1,9,10,5,7,19,19,25,30,54,65,68,94,185,750,1390,"Auckland",56
2007,"Male",21,0,3,5,9,8,5,4,11,20,25,30,37,44,64,106,324,716,"Auckland",56
2007,"Female",30,1,0,5,4,1,5,10,3,9,11,27,38,35,45,73,488,785,"Auckland",56
2007,"Total",51,1,3,10,13,9,10,14,14,29,36,57,75,79,109,179,812,1501,"Auckland",56
2008,"Male",22,1,1,4,4,5,5,7,6,22,19,30,41,50,68,91,324,700,"Auckland",56
2008,"Female",25,2,2,2,4,3,8,4,11,13,15,34,34,34,54,76,469,790,"Auckland",56
2008,"Total",47,3,3,6,8,8,13,11,17,35,34,64,75,84,122,167,793,1490,"Auckland",56
2009,"Male",24,1,1,1,5,4,6,7,10,20,23,36,33,62,87,107,313,740,"Auckland",56
2009,"Female",31,1,0,6,1,1,3,4,10,11,19,19,28,34,45,69,494,776,"Auckland",56
2009,"Total",55,2,1,7,6,5,9,11,20,31,42,55,61,96,132,176,807,1516,"Auckland",56
2010,"Male",28,1,1,5,5,5,5,8,16,21,23,27,51,45,67,110,347,765,"Auckland",56
2010,"Female",25,0,0,3,1,3,4,5,11,17,21,19,36,43,49,70,492,799,"Auckland",56
2010,"Total",53,1,1,8,6,8,9,13,27,38,44,46,87,88,116,180,839,1564,"Auckland",56
2011,"Male",20,2,1,9,9,1,6,12,10,20,23,23,49,59,89,87,387,807,"Auckland",56
2011,"Female",20,0,1,1,3,2,3,4,8,11,15,16,34,51,51,68,491,779,"Auckland",56
2011,"Total",40,2,2,10,12,3,9,16,18,31,38,39,83,110,140,155,878,1586,"Auckland",56
2012,"Male",17,0,0,4,5,7,6,13,13,18,23,28,45,60,85,95,347,766,"Auckland",56
2012,"Female",12,1,0,2,3,0,2,4,3,16,15,25,27,37,56,71,475,749,"Auckland",56
2012,"Total",29,1,0,6,8,7,8,17,16,34,38,53,72,97,141,166,822,1515,"Auckland",56
2013,"Male",18,1,0,4,5,4,4,6,14,13,26,25,44,48,63,91,344,710,"Auckland",56
2013,"Female",24,2,0,2,1,1,3,2,6,12,27,22,33,38,51,64,454,742,"Auckland",56
2013,"Total",42,3,0,6,6,5,7,8,20,25,53,47,77,86,114,155,798,1452,"Auckland",56
2006,"Male",14,2,0,6,2,3,5,4,5,7,6,13,19,31,26,45,116,304,"Waikato",56
2006,"Female",9,0,0,0,0,0,1,3,4,8,5,10,15,18,25,25,151,274,"Waikato",56
2006,"Total",23,2,0,6,2,3,6,7,9,15,11,23,34,49,51,70,267,578,"Waikato",56
2007,"Male",13,2,1,5,5,7,3,3,9,8,8,17,20,28,35,43,104,311,"Waikato",56
2007,"Female",7,0,1,2,1,0,3,4,4,4,7,15,16,16,17,26,138,261,"Waikato",56
2007,"Total",20,2,2,7,6,7,6,7,13,12,15,32,36,44,52,69,242,572,"Waikato",56
2008,"Male",18,0,0,3,4,2,2,7,10,2,10,18,20,31,35,52,148,362,"Waikato",56
2008,"Female",10,0,0,2,1,1,1,2,4,9,6,10,17,19,20,30,156,288,"Waikato",56
2008,"Total",28,0,0,5,5,3,3,9,14,11,16,28,37,50,55,82,304,650,"Waikato",56
2009,"Male",13,1,0,6,2,5,6,5,7,5,13,15,26,25,31,52,107,319,"Waikato",56
2009,"Female",9,1,0,0,0,1,2,2,3,6,6,12,18,16,20,22,149,267,"Waikato",56
2009,"Total",22,2,0,6,2,6,8,7,10,11,19,27,44,41,51,74,256,586,"Waikato",56
2010,"Male",10,1,0,5,1,4,0,6,11,14,16,22,14,29,28,50,130,341,"Waikato",56
2010,"Female",4,1,0,1,0,0,0,3,2,4,5,5,15,18,18,37,139,252,"Waikato",56
2010,"Total",14,2,0,6,1,4,0,9,13,18,21,27,29,47,46,87,269,593,"Waikato",56
2011,"Male",7,1,0,3,5,5,3,8,4,12,12,17,24,26,30,39,130,326,"Waikato",56
2011,"Female",9,0,0,0,2,2,3,3,2,5,8,5,19,12,30,36,156,292,"Waikato",56
2011,"Total",16,1,0,3,7,7,6,11,6,17,20,22,43,38,60,75,286,618,"Waikato",56
2012,"Male",12,0,0,5,7,6,2,8,7,7,12,10,14,23,30,35,137,315,"Waikato",56
2012,"Female",6,0,0,1,1,0,3,1,4,5,9,10,14,22,19,29,130,254,"Waikato",56
2012,"Total",18,0,0,6,8,6,5,9,11,12,21,20,28,45,49,64,267,569,"Waikato",56
2013,"Male",9,1,1,1,4,3,2,3,6,6,9,10,11,20,25,37,119,267,"Waikato",56
2013,"Female",6,0,0,1,1,2,1,0,8,5,7,11,17,18,27,43,140,287,"Waikato",56
2013,"Total",15,1,1,2,5,5,3,3,14,11,16,21,28,38,52,80,259,554,"Waikato",56
2006,"Male",3,1,0,1,4,2,1,3,4,6,4,9,7,22,19,31,88,205,"Bay of Plenty",56
2006,"Female",4,0,0,0,0,0,0,3,2,2,4,8,9,12,10,20,92,166,"Bay of Plenty",56
2006,"Total",7,1,0,1,4,2,1,6,6,8,8,17,16,34,29,51,180,371,"Bay of Plenty",56
2007,"Male",1,0,0,2,2,0,1,1,1,4,7,5,12,15,15,26,78,170,"Bay of Plenty",56
2007,"Female",3,0,0,0,2,1,2,0,4,1,0,5,2,2,14,16,103,155,"Bay of Plenty",56
2007,"Total",4,0,0,2,4,1,3,1,5,5,7,10,14,17,29,42,181,325,"Bay of Plenty",56
2008,"Male",9,0,1,2,1,1,2,1,3,3,5,9,7,14,18,26,75,177,"Bay of Plenty",56
2008,"Female",5,0,1,1,0,0,0,1,3,4,4,8,10,8,13,18,116,192,"Bay of Plenty",56
2008,"Total",14,0,2,3,1,1,2,2,6,7,9,17,17,22,31,44,191,369,"Bay of Plenty",56
2009,"Male",5,0,1,4,4,1,6,4,3,1,8,5,7,17,22,28,89,205,"Bay of Plenty",56
2009,"Female",1,0,0,1,1,0,0,0,3,5,6,9,10,11,19,15,122,203,"Bay of Plenty",56
2009,"Total",6,0,1,5,5,1,6,4,6,6,14,14,17,28,41,43,211,408,"Bay of Plenty",56
2010,"Male",3,0,1,2,5,2,5,3,0,8,7,8,12,9,20,34,90,209,"Bay of Plenty",56
2010,"Female",4,0,0,0,0,0,0,2,3,4,4,6,7,7,13,21,107,178,"Bay of Plenty",56
2010,"Total",7,0,1,2,5,2,5,5,3,12,11,14,19,16,33,55,197,387,"Bay of Plenty",56
2011,"Male",9,1,0,5,1,1,1,1,5,3,9,13,8,19,16,19,87,198,"Bay of Plenty",56
2011,"Female",4,0,2,0,0,0,0,1,3,3,4,4,15,14,22,19,128,219,"Bay of Plenty",56
2011,"Total",13,1,2,5,1,1,1,2,8,6,13,17,23,33,38,38,215,417,"Bay of Plenty",56
2012,"Male",4,0,0,1,0,0,1,0,0,2,10,7,13,31,27,23,92,211,"Bay of Plenty",56
2012,"Female",3,0,0,0,0,1,1,0,1,2,4,7,6,15,11,22,133,206,"Bay of Plenty",56
2012,"Total",7,0,0,1,0,1,2,0,1,4,14,14,19,46,38,45,225,417,"Bay of Plenty",56
2013,"Male",5,0,0,0,0,0,1,2,4,3,9,9,13,18,21,23,114,222,"Bay of Plenty",56
2013,"Female",1,0,0,1,0,0,1,0,1,5,3,9,9,16,17,20,134,217,"Bay of Plenty",56
2013,"Total",6,0,0,1,0,0,2,2,5,8,12,18,22,34,38,43,248,439,"Bay of Plenty",56
2006,"Male",1,0,0,0,0,1,0,0,0,1,0,1,5,3,3,3,12,30,"Gisborne",56
2006,"Female",0,0,0,0,0,0,0,1,0,2,1,2,1,1,1,3,16,28,"Gisborne",56
2006,"Total",1,0,0,0,0,1,0,1,0,3,1,3,6,4,4,6,28,58,"Gisborne",56
2007,"Male",0,0,0,1,0,0,0,0,0,1,1,2,3,3,4,3,11,29,"Gisborne",56
2007,"Female",0,0,0,0,0,0,2,1,0,0,0,0,1,3,6,3,20,36,"Gisborne",56
2007,"Total",0,0,0,1,0,0,2,1,0,1,1,2,4,6,10,6,31,65,"Gisborne",56
2008,"Male",2,0,0,0,0,0,0,0,0,0,2,3,2,5,0,5,14,33,"Gisborne",56
2008,"Female",0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,24,33,"Gisborne",56
2008,"Total",2,0,0,0,0,0,0,0,1,1,3,4,3,5,1,8,38,66,"Gisborne",56
2009,"Male",0,0,0,1,1,0,0,0,1,0,1,4,2,3,5,2,15,35,"Gisborne",56
2009,"Female",0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,23,30,"Gisborne",56
2009,"Total",0,0,0,1,1,0,0,0,2,0,1,4,4,4,7,3,38,65,"Gisborne",56
2010,"Male",0,0,0,0,0,0,1,0,0,1,1,2,1,2,3,4,12,27,"Gisborne",56
2010,"Female",0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,4,26,39,"Gisborne",56
2010,"Total",0,0,0,0,0,0,1,0,0,1,2,5,3,5,3,8,38,66,"Gisborne",56
2011,"Male",1,0,0,0,2,0,2,0,0,1,1,2,7,2,2,4,16,40,"Gisborne",56
2011,"Female",0,0,0,0,0,0,0,0,1,0,2,1,0,1,3,7,27,42,"Gisborne",56
2011,"Total",1,0,0,0,2,0,2,0,1,1,3,3,7,3,5,11,43,82,"Gisborne",56
2012,"Male",1,0,0,0,0,0,0,0,2,0,1,0,0,4,4,10,22,44,"Gisborne",56
2012,"Female",0,0,0,0,0,0,0,1,0,1,3,3,2,3,5,6,24,48,"Gisborne",56
2012,"Total",1,0,0,0,0,0,0,1,2,1,4,3,2,7,9,16,46,92,"Gisborne",56
2013,"Male",1,0,0,0,0,0,0,0,0,3,1,1,3,4,5,7,24,49,"Gisborne",56
2013,"Female",1,0,0,0,0,0,0,0,1,0,2,1,0,5,2,2,33,47,"Gisborne",56
2013,"Total",2,0,0,0,0,0,0,0,1,3,3,2,3,9,7,9,57,96,"Gisborne",56
2006,"Male",1,0,0,0,2,0,1,1,0,2,1,2,4,10,5,16,30,75,"Hawke's Bay",56
2006,"Female",1,0,0,0,0,0,0,1,2,1,5,2,7,1,6,18,27,71,"Hawke's Bay",56
2006,"Total",2,0,0,0,2,0,1,2,2,3,6,4,11,11,11,34,57,146,"Hawke's Bay",56
2007,"Male",0,0,0,0,0,0,0,1,2,3,2,2,7,7,11,6,19,60,"Hawke's Bay",56
2007,"Female",2,0,0,1,0,0,0,0,2,2,5,0,1,0,1,7,34,55,"Hawke's Bay",56
2007,"Total",2,0,0,1,0,0,0,1,4,5,7,2,8,7,12,13,53,115,"Hawke's Bay",56
2008,"Male",4,0,0,0,0,0,0,0,0,1,2,4,6,9,7,13,27,73,"Hawke's Bay",56
2008,"Female",2,0,0,0,0,0,0,1,2,0,3,2,5,1,4,9,34,63,"Hawke's Bay",56
2008,"Total",6,0,0,0,0,0,0,1,2,1,5,6,11,10,11,22,61,136,"Hawke's Bay",56
2009,"Male",2,0,0,0,3,0,0,2,0,2,3,3,5,6,5,8,25,64,"Hawke's Bay",56
2009,"Female",3,0,0,1,0,1,1,0,0,3,2,2,2,6,4,4,34,63,"Hawke's Bay",56
2009,"Total",5,0,0,1,3,1,1,2,0,5,5,5,7,12,9,12,59,127,"Hawke's Bay",56
2010,"Male",5,0,1,1,1,0,1,1,1,2,2,7,3,5,3,8,22,63,"Hawke's Bay",56
2010,"Female",1,0,0,2,1,0,0,0,0,0,1,3,7,6,5,6,22,54,"Hawke's Bay",56
2010,"Total",6,0,1,3,2,0,1,1,1,2,3,10,10,11,8,14,44,117,"Hawke's Bay",56
2011,"Male",2,0,0,1,1,0,0,0,1,4,2,8,5,3,3,13,14,57,"Hawke's Bay",56
2011,"Female",3,0,0,0,0,0,0,0,1,1,4,2,4,7,5,6,27,60,"Hawke's Bay",56
2011,"Total",5,0,0,1,1,0,0,0,2,5,6,10,9,10,8,19,41,117,"Hawke's Bay",56
2012,"Male",3,0,0,1,0,0,0,0,2,2,6,5,5,7,7,5,21,64,"Hawke's Bay",56
2012,"Female",0,0,0,0,0,0,0,1,0,0,2,2,5,6,5,5,38,64,"Hawke's Bay",56
2012,"Total",3,0,0,1,0,0,0,1,2,2,8,7,10,13,12,10,59,128,"Hawke's Bay",56
2013,"Male",0,0,0,0,1,1,2,0,2,2,2,6,3,3,11,7,25,65,"Hawke's Bay",56
2013,"Female",1,0,0,0,0,0,0,0,0,1,4,1,1,6,5,9,21,49,"Hawke's Bay",56
2013,"Total",1,0,0,0,1,1,2,0,2,3,6,7,4,9,16,16,46,114,"Hawke's Bay",56
2006,"Male",3,0,0,0,1,0,0,0,3,3,1,8,5,6,13,24,56,123,"Taranaki",56
2006,"Female",8,0,0,0,0,1,0,1,2,3,3,8,5,4,13,19,95,162,"Taranaki",56
2006,"Total",11,0,0,0,1,1,0,1,5,6,4,16,10,10,26,43,151,285,"Taranaki",56
2007,"Male",1,0,0,1,1,2,0,3,3,2,5,5,4,8,14,22,63,134,"Taranaki",56
2007,"Female",2,0,0,2,0,0,0,1,1,0,3,6,6,8,8,9,112,158,"Taranaki",56
2007,"Total",3,0,0,3,1,2,0,4,4,2,8,11,10,16,22,31,175,292,"Taranaki",56
2008,"Male",3,0,0,0,1,2,1,0,1,2,5,5,5,7,9,21,62,124,"Taranaki",56
2008,"Female",3,0,1,0,0,1,0,3,1,1,1,6,1,9,12,20,98,157,"Taranaki",56
2008,"Total",6,0,1,0,1,3,1,3,2,3,6,11,6,16,21,41,160,281,"Taranaki",56
2009,"Male",3,0,0,0,0,0,3,0,1,0,3,6,7,7,9,15,55,109,"Taranaki",56
2009,"Female",2,0,0,1,0,0,1,0,0,3,5,5,9,2,7,16,85,136,"Taranaki",56
2009,"Total",5,0,0,1,0,0,4,0,1,3,8,11,16,9,16,31,140,245,"Taranaki",56
2010,"Male",2,0,0,0,0,0,0,2,2,2,3,5,4,12,9,11,62,114,"Taranaki",56
2010,"Female",0,1,0,1,0,1,0,0,0,0,4,7,4,11,9,11,88,137,"Taranaki",56
2010,"Total",2,1,0,1,0,1,0,2,2,2,7,12,8,23,18,22,150,251,"Taranaki",56
2011,"Male",4,0,1,1,1,2,2,1,1,1,2,7,10,9,15,18,85,160,"Taranaki",56
2011,"Female",3,0,0,0,0,0,0,0,0,1,2,6,7,11,5,12,99,146,"Taranaki",56
2011,"Total",7,0,1,1,1,2,2,1,1,2,4,13,17,20,20,30,184,306,"Taranaki",56
2012,"Male",2,0,0,1,1,3,0,2,3,2,4,3,5,6,10,23,62,127,"Taranaki",56
2012,"Female",0,0,0,0,0,0,1,1,2,2,6,4,7,3,7,12,109,154,"Taranaki",56
2012,"Total",2,0,0,1,1,3,1,3,5,4,10,7,12,9,17,35,171,281,"Taranaki",56
2013,"Male",5,0,0,3,2,0,0,1,1,3,3,3,8,9,19,16,54,127,"Taranaki",56
2013,"Female",5,0,0,0,0,0,0,3,2,1,1,0,1,7,9,7,90,126,"Taranaki",56
2013,"Total",10,0,0,3,2,0,0,4,3,4,4,3,9,16,28,23,144,253,"Taranaki",56
2006,"Male",4,0,2,0,1,2,3,4,2,5,3,6,8,9,19,29,54,151,"Manawatu-Wanganui",56
2006,"Female",7,1,0,0,0,1,2,2,3,2,1,5,7,9,6,13,71,130,"Manawatu-Wanganui",56
2006,"Total",11,1,2,0,1,3,5,6,5,7,4,11,15,18,25,42,125,281,"Manawatu-Wanganui",56
2007,"Male",6,0,0,3,2,0,2,3,0,6,2,3,8,14,10,14,55,128,"Manawatu-Wanganui",56
2007,"Female",2,0,0,0,1,0,1,1,2,0,7,4,6,6,13,18,84,145,"Manawatu-Wanganui",56
2007,"Total",8,0,0,3,3,0,3,4,2,6,9,7,14,20,23,32,139,273,"Manawatu-Wanganui",56
2008,"Male",3,0,0,1,1,0,1,2,1,2,1,7,8,10,12,25,56,130,"Manawatu-Wanganui",56
2008,"Female",4,0,0,0,0,0,1,1,3,0,2,4,6,5,11,17,89,143,"Manawatu-Wanganui",56
2008,"Total",7,0,0,1,1,0,2,3,4,2,3,11,14,15,23,42,145,273,"Manawatu-Wanganui",56
2009,"Male",6,0,0,2,2,0,2,4,2,3,4,6,10,18,12,20,49,140,"Manawatu-Wanganui",56
2009,"Female",3,0,0,1,3,1,1,2,2,1,13,3,7,12,9,12,82,152,"Manawatu-Wanganui",56
2009,"Total",9,0,0,3,5,1,3,6,4,4,17,9,17,30,21,32,131,292,"Manawatu-Wanganui",56
2010,"Male",6,0,0,2,3,1,1,4,0,7,9,4,13,7,10,19,68,154,"Manawatu-Wanganui",56
2010,"Female",1,0,0,0,0,0,1,1,4,2,9,1,10,12,14,20,84,159,"Manawatu-Wanganui",56
2010,"Total",7,0,0,2,3,1,2,5,4,9,18,5,23,19,24,39,152,313,"Manawatu-Wanganui",56
2011,"Male",5,0,0,0,2,3,1,0,4,3,3,7,9,11,9,20,54,131,"Manawatu-Wanganui",56
2011,"Female",4,0,0,1,0,0,1,2,2,2,2,4,7,5,11,13,96,150,"Manawatu-Wanganui",56
2011,"Total",9,0,0,1,2,3,2,2,6,5,5,11,16,16,20,33,150,281,"Manawatu-Wanganui",56
2012,"Male",6,0,0,2,2,2,0,0,2,4,4,5,6,7,18,21,68,147,"Manawatu-Wanganui",56
2012,"Female",3,0,0,0,0,0,0,2,1,4,3,4,6,11,16,13,103,166,"Manawatu-Wanganui",56
2012,"Total",9,0,0,2,2,2,0,2,3,8,7,9,12,18,34,34,171,313,"Manawatu-Wanganui",56
2013,"Male",0,1,0,0,1,1,0,1,4,2,8,7,9,9,23,25,71,162,"Manawatu-Wanganui",56
2013,"Female",1,0,0,1,0,1,0,0,1,1,2,10,7,9,16,12,84,145,"Manawatu-Wanganui",56
2013,"Total",1,1,0,1,1,2,0,1,5,3,10,17,16,18,39,37,155,307,"Manawatu-Wanganui",56
2006,"Male",10,0,1,1,3,0,1,3,3,4,7,16,21,24,46,65,147,352,"Wellington",56
2006,"Female",6,0,1,1,1,4,2,2,6,5,6,10,9,17,25,52,219,366,"Wellington",56
2006,"Total",16,0,2,2,4,4,3,5,9,9,13,26,30,41,71,117,366,718,"Wellington",56
2007,"Male",9,0,0,1,1,5,3,1,3,11,13,13,18,19,51,56,167,371,"Wellington",56
