"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2008,"Female",6,0,0,0,2,0,0,1,3,1,7,8,8,17,14,28,194,289,"Canterbury",12
2008,"Total",10,0,0,1,6,2,1,3,6,5,12,20,20,34,45,69,303,537,"Canterbury",12
2009,"Male",4,0,0,1,3,2,0,4,1,6,5,14,31,33,32,43,144,323,"Canterbury",12
2009,"Female",4,0,0,2,0,1,1,1,2,4,3,15,23,21,22,27,234,360,"Canterbury",12
2009,"Total",8,0,0,3,3,3,1,5,3,10,8,29,54,54,54,70,378,683,"Canterbury",12
2010,"Male",6,0,0,3,3,3,2,2,7,10,8,16,23,36,45,45,160,369,"Canterbury",12
2010,"Female",4,0,1,1,1,1,3,0,8,8,8,3,18,19,26,29,215,345,"Canterbury",12
2010,"Total",10,0,1,4,4,4,5,2,15,18,16,19,41,55,71,74,375,714,"Canterbury",12
2011,"Male",11,0,2,0,5,1,2,1,6,9,8,19,29,27,48,40,168,376,"Canterbury",12
2011,"Female",1,0,0,1,1,2,1,8,9,6,11,15,15,27,24,41,256,418,"Canterbury",12
2011,"Total",12,0,2,1,6,3,3,9,15,15,19,34,44,54,72,81,424,794,"Canterbury",12
2012,"Male",3,0,2,3,4,1,3,4,6,6,13,6,21,25,46,40,184,367,"Canterbury",12
2012,"Female",2,1,0,0,0,0,1,0,1,9,9,14,21,15,28,39,253,393,"Canterbury",12
2012,"Total",5,1,2,3,4,1,4,4,7,15,22,20,42,40,74,79,437,760,"Canterbury",12
2013,"Male",5,0,0,3,4,1,1,2,4,6,6,15,21,34,35,44,171,352,"Canterbury",12
2013,"Female",2,0,0,0,0,1,1,3,3,3,10,9,13,19,25,25,225,339,"Canterbury",12
2013,"Total",7,0,0,3,4,2,2,5,7,9,16,24,34,53,60,69,396,691,"Canterbury",12
2006,"Male",0,0,0,1,1,2,1,0,0,1,3,5,6,8,13,15,31,87,"Otago",12
2006,"Female",5,0,0,1,0,1,0,0,2,1,4,3,3,5,8,13,74,120,"Otago",12
2006,"Total",5,0,0,2,1,3,1,0,2,2,7,8,9,13,21,28,105,207,"Otago",12
2007,"Male",0,0,1,0,2,0,1,0,0,7,3,4,5,11,12,17,34,97,"Otago",12
2007,"Female",1,0,0,1,0,0,0,2,1,1,3,6,9,8,9,11,74,126,"Otago",12
2007,"Total",1,0,1,1,2,0,1,2,1,8,6,10,14,19,21,28,108,223,"Otago",12
2008,"Male",3,0,0,0,0,1,2,3,0,4,4,5,10,10,12,15,48,117,"Otago",12
2008,"Female",2,0,0,1,0,1,0,0,0,2,3,8,7,5,8,13,72,122,"Otago",12
2008,"Total",5,0,0,1,0,2,2,3,0,6,7,13,17,15,20,28,120,239,"Otago",12
2009,"Male",1,0,1,0,0,1,1,0,0,1,1,4,9,9,16,14,44,102,"Otago",12
2009,"Female",0,0,0,0,1,1,0,0,0,1,1,3,6,10,5,10,59,97,"Otago",12
2009,"Total",1,0,1,0,1,2,1,0,0,2,2,7,15,19,21,24,103,199,"Otago",12
2010,"Male",1,0,0,1,0,2,3,2,1,1,2,3,7,11,7,18,37,96,"Otago",12
2010,"Female",3,1,0,0,0,0,2,3,1,4,0,4,4,8,10,5,67,112,"Otago",12
2010,"Total",4,1,0,1,0,2,5,5,2,5,2,7,11,19,17,23,104,208,"Otago",12
2011,"Male",6,0,0,0,1,1,2,1,0,0,2,7,12,6,19,11,54,122,"Otago",12
2011,"Female",2,0,0,1,0,0,2,0,0,3,4,3,3,9,10,12,93,142,"Otago",12
2011,"Total",8,0,0,1,1,1,4,1,0,3,6,10,15,15,29,23,147,264,"Otago",12
2012,"Male",3,0,0,1,1,0,2,2,2,0,3,2,7,18,18,14,67,140,"Otago",12
2012,"Female",1,0,0,0,1,0,1,1,4,1,3,4,6,6,11,17,83,139,"Otago",12
2012,"Total",4,0,0,1,2,0,3,3,6,1,6,6,13,24,29,31,150,279,"Otago",12
2013,"Male",0,1,0,0,2,0,0,0,0,1,2,3,4,11,17,16,63,120,"Otago",12
2013,"Female",1,0,0,0,1,0,0,0,0,0,3,4,8,8,12,19,68,124,"Otago",12
2013,"Total",1,1,0,0,3,0,0,0,0,1,5,7,12,19,29,35,131,244,"Otago",12
2006,"Male",1,0,0,0,0,0,2,1,1,1,1,0,2,1,8,11,21,50,"Southland",12
2006,"Female",0,0,0,0,0,0,0,0,1,0,3,1,2,3,5,3,21,39,"Southland",12
2006,"Total",1,0,0,0,0,0,2,1,2,1,4,1,4,4,13,14,42,89,"Southland",12
2007,"Male",2,0,0,4,1,0,0,3,2,1,2,3,6,8,9,10,14,65,"Southland",12
2007,"Female",1,0,0,0,0,0,0,0,2,1,3,3,1,1,3,3,15,33,"Southland",12
2007,"Total",3,0,0,4,1,0,0,3,4,2,5,6,7,9,12,13,29,98,"Southland",12
2008,"Male",0,0,0,1,1,0,0,1,1,0,2,1,3,6,2,3,14,35,"Southland",12
2008,"Female",1,0,0,0,1,0,0,0,0,2,3,3,1,4,5,5,27,52,"Southland",12
2008,"Total",1,0,0,1,2,0,0,1,1,2,5,4,4,10,7,8,41,87,"Southland",12
2009,"Male",0,0,1,2,0,0,1,0,2,1,1,3,6,8,7,5,10,47,"Southland",12
2009,"Female",1,0,0,0,0,1,0,2,0,1,1,3,1,4,7,4,26,51,"Southland",12
2009,"Total",1,0,1,2,0,1,1,2,2,2,2,6,7,12,14,9,36,98,"Southland",12
2010,"Male",2,0,0,0,1,2,0,1,3,1,0,1,6,6,4,9,18,54,"Southland",12
2010,"Female",2,0,0,0,0,0,1,1,0,2,0,2,2,2,7,4,27,50,"Southland",12
2010,"Total",4,0,0,0,1,2,1,2,3,3,0,3,8,8,11,13,45,104,"Southland",12
2011,"Male",2,0,0,1,1,0,0,1,2,1,2,6,7,8,8,5,16,60,"Southland",12
2011,"Female",2,0,0,0,0,0,0,0,2,1,3,3,4,1,4,3,22,45,"Southland",12
2011,"Total",4,0,0,1,1,0,0,1,4,2,5,9,11,9,12,8,38,105,"Southland",12
2012,"Male",2,0,0,0,1,0,0,1,2,1,0,3,7,8,9,5,21,60,"Southland",12
2012,"Female",2,0,0,0,0,0,0,0,2,3,0,2,1,3,7,4,15,39,"Southland",12
2012,"Total",4,0,0,0,1,0,0,1,4,4,0,5,8,11,16,9,36,99,"Southland",12
2013,"Male",1,0,0,0,1,0,0,1,1,2,0,2,5,5,4,10,23,55,"Southland",12
2013,"Female",0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,5,18,33,"Southland",12
2013,"Total",1,0,0,0,1,0,0,1,2,2,0,2,8,5,10,15,41,88,"Southland",12
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",12
2006,"Male",2,0,0,1,0,1,0,0,1,0,1,4,3,2,2,3,4,24,"Northland",34
2006,"Female",1,0,0,0,0,1,0,1,0,0,0,2,3,2,1,1,9,21,"Northland",34
2006,"Total",3,0,0,1,0,2,0,1,1,0,1,6,6,4,3,4,13,45,"Northland",34
2007,"Male",0,0,0,0,1,0,0,0,0,3,1,2,5,6,2,3,7,30,"Northland",34
2007,"Female",5,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,5,21,"Northland",34
2007,"Total",5,0,0,0,1,0,0,0,0,3,1,2,7,8,5,7,12,51,"Northland",34
2008,"Male",2,0,0,1,0,0,1,0,1,0,2,1,3,3,4,2,12,32,"Northland",34
2008,"Female",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,7,15,"Northland",34
2008,"Total",3,0,0,1,0,0,1,0,1,0,3,1,3,4,5,6,19,47,"Northland",34
2009,"Male",0,0,0,2,0,1,0,2,1,2,1,0,5,5,8,6,14,47,"Northland",34
2009,"Female",1,0,0,0,0,0,1,0,0,0,3,0,5,1,3,1,13,28,"Northland",34
2009,"Total",1,0,0,2,0,1,1,2,1,2,4,0,10,6,11,7,27,75,"Northland",34
2010,"Male",3,0,0,1,0,0,0,1,0,2,2,1,1,4,11,7,24,57,"Northland",34
2010,"Female",0,0,0,0,0,0,0,0,3,1,4,2,4,7,2,3,17,43,"Northland",34
2010,"Total",3,0,0,1,0,0,0,1,3,3,6,3,5,11,13,10,41,100,"Northland",34
2011,"Male",2,0,0,3,0,0,1,0,1,2,3,1,4,7,3,7,16,50,"Northland",34
2011,"Female",1,0,0,0,0,0,0,0,1,0,1,4,4,4,5,2,12,34,"Northland",34
2011,"Total",3,0,0,3,0,0,1,0,2,2,4,5,8,11,8,9,28,84,"Northland",34
2012,"Male",2,0,0,0,1,0,0,0,2,1,3,6,6,5,6,4,14,50,"Northland",34
2012,"Female",0,0,0,0,0,0,0,0,1,0,0,2,4,0,2,3,17,29,"Northland",34
2012,"Total",2,0,0,0,1,0,0,0,3,1,3,8,10,5,8,7,31,79,"Northland",34
2013,"Male",1,0,0,1,1,0,0,1,0,2,0,2,4,9,6,4,15,46,"Northland",34
2013,"Female",0,0,0,0,0,0,1,0,1,0,0,2,2,2,3,6,18,35,"Northland",34
2013,"Total",1,0,0,1,1,0,1,1,1,2,0,4,6,11,9,10,33,81,"Northland",34
2006,"Male",11,0,1,3,3,5,8,4,6,10,22,18,29,32,41,82,206,481,"Auckland",34
2006,"Female",8,0,1,1,5,1,3,5,7,7,11,17,17,24,37,67,405,616,"Auckland",34
2006,"Total",19,0,2,4,8,6,11,9,13,17,33,35,46,56,78,149,611,1097,"Auckland",34
2007,"Male",13,0,1,2,8,1,4,6,7,16,18,17,24,35,43,64,219,478,"Auckland",34
2007,"Female",23,1,1,1,3,1,3,1,8,9,9,18,19,23,27,67,356,570,"Auckland",34
2007,"Total",36,1,2,3,11,2,7,7,15,25,27,35,43,58,70,131,575,1048,"Auckland",34
2008,"Male",9,1,3,2,5,3,1,7,7,13,14,21,21,40,45,55,238,485,"Auckland",34
2008,"Female",12,1,1,2,2,3,3,5,1,10,16,21,12,22,36,51,371,569,"Auckland",34
2008,"Total",21,2,4,4,7,6,4,12,8,23,30,42,33,62,81,106,609,1054,"Auckland",34
2009,"Male",13,0,1,2,7,2,9,6,6,8,17,23,30,51,55,66,279,575,"Auckland",34
2009,"Female",11,1,3,2,1,1,3,2,7,10,19,12,29,27,33,71,413,645,"Auckland",34
2009,"Total",24,1,4,4,8,3,12,8,13,18,36,35,59,78,88,137,692,1220,"Auckland",34
2010,"Male",18,0,0,1,4,1,1,7,5,11,12,26,23,38,56,73,244,520,"Auckland",34
2010,"Female",9,0,0,0,5,4,4,4,6,8,17,11,11,27,52,43,397,598,"Auckland",34
2010,"Total",27,0,0,1,9,5,5,11,11,19,29,37,34,65,108,116,641,1118,"Auckland",34
2011,"Male",18,0,0,1,4,1,5,4,7,11,12,28,30,44,49,67,285,566,"Auckland",34
2011,"Female",11,1,2,1,1,2,1,5,8,9,15,17,28,28,43,51,416,639,"Auckland",34
2011,"Total",29,1,2,2,5,3,6,9,15,20,27,45,58,72,92,118,701,1205,"Auckland",34
2012,"Male",18,0,0,4,1,1,0,6,3,13,18,21,34,37,48,67,293,564,"Auckland",34
2012,"Female",11,1,0,0,1,2,2,5,13,8,8,18,30,31,36,69,418,653,"Auckland",34
2012,"Total",29,1,0,4,2,3,2,11,16,21,26,39,64,68,84,136,711,1217,"Auckland",34
2013,"Male",11,0,0,3,3,1,4,2,7,7,13,19,26,48,48,56,292,540,"Auckland",34
2013,"Female",17,2,0,0,0,0,6,3,4,6,8,20,21,31,31,56,417,622,"Auckland",34
2013,"Total",28,2,0,3,3,1,10,5,11,13,21,39,47,79,79,112,709,1162,"Auckland",34
2006,"Male",1,1,2,0,0,0,2,2,2,2,3,7,9,6,6,18,40,101,"Waikato",34
2006,"Female",5,0,0,0,0,0,0,1,0,0,2,3,5,8,7,6,57,94,"Waikato",34
2006,"Total",6,1,2,0,0,0,2,3,2,2,5,10,14,14,13,24,97,195,"Waikato",34
2007,"Male",2,0,0,1,3,3,0,3,0,3,2,3,7,14,13,12,35,101,"Waikato",34
2007,"Female",2,0,0,0,0,0,0,2,5,2,1,3,4,9,7,6,56,97,"Waikato",34
2007,"Total",4,0,0,1,3,3,0,5,5,5,3,6,11,23,20,18,91,198,"Waikato",34
2008,"Male",5,0,0,3,2,2,2,0,0,4,2,1,6,13,15,21,46,122,"Waikato",34
2008,"Female",1,0,0,1,1,0,1,0,1,0,2,10,4,7,7,15,55,105,"Waikato",34
2008,"Total",6,0,0,4,3,2,3,0,1,4,4,11,10,20,22,36,101,227,"Waikato",34
2009,"Male",2,0,0,1,1,0,2,0,3,2,5,5,5,11,10,12,38,97,"Waikato",34
2009,"Female",2,0,2,0,0,1,2,3,1,1,7,1,3,7,7,8,55,100,"Waikato",34
2009,"Total",4,0,2,1,1,1,4,3,4,3,12,6,8,18,17,20,93,197,"Waikato",34
2010,"Male",2,0,0,0,3,0,2,0,1,2,6,10,3,11,14,18,49,121,"Waikato",34
2010,"Female",2,0,1,0,0,0,0,2,2,4,3,1,4,10,11,13,54,107,"Waikato",34
2010,"Total",4,0,1,0,3,0,2,2,3,6,9,11,7,21,25,31,103,228,"Waikato",34
2011,"Male",7,0,0,0,0,0,1,1,1,6,6,3,7,12,11,20,53,128,"Waikato",34
2011,"Female",4,0,0,0,0,0,0,1,0,2,3,0,5,6,4,10,53,88,"Waikato",34
2011,"Total",11,0,0,0,0,0,1,2,1,8,9,3,12,18,15,30,106,216,"Waikato",34
2012,"Male",7,0,0,1,3,0,1,1,2,2,5,4,10,10,12,17,60,135,"Waikato",34
2012,"Female",1,0,0,0,0,0,1,0,1,0,7,5,7,8,8,10,62,110,"Waikato",34
2012,"Total",8,0,0,1,3,0,2,1,3,2,12,9,17,18,20,27,122,245,"Waikato",34
2013,"Male",1,0,0,0,1,1,0,1,3,5,4,5,8,11,15,16,54,125,"Waikato",34
2013,"Female",3,0,1,1,1,1,2,0,0,2,3,3,3,10,9,11,57,107,"Waikato",34
2013,"Total",4,0,1,1,2,2,2,1,3,7,7,8,11,21,24,27,111,232,"Waikato",34
2006,"Male",1,0,0,1,0,0,2,3,1,3,2,4,7,13,17,26,64,144,"Bay of Plenty",34
2006,"Female",0,0,1,0,0,0,0,1,2,2,4,4,8,10,5,14,89,140,"Bay of Plenty",34
2006,"Total",1,0,1,1,0,0,2,4,3,5,6,8,15,23,22,40,153,284,"Bay of Plenty",34
2007,"Male",2,0,0,0,2,0,3,0,2,2,2,4,7,15,13,26,65,143,"Bay of Plenty",34
2007,"Female",1,0,0,0,0,0,0,0,2,3,1,5,2,6,7,11,63,101,"Bay of Plenty",34
2007,"Total",3,0,0,0,2,0,3,0,4,5,3,9,9,21,20,37,128,244,"Bay of Plenty",34
2008,"Male",3,0,1,1,0,0,1,3,3,5,6,6,12,11,14,30,83,179,"Bay of Plenty",34
2008,"Female",2,0,0,1,0,0,3,1,0,3,3,5,2,8,10,18,86,142,"Bay of Plenty",34
2008,"Total",5,0,1,2,0,0,4,4,3,8,9,11,14,19,24,48,169,321,"Bay of Plenty",34
2009,"Male",4,0,2,0,2,0,3,1,2,3,8,5,4,12,16,33,82,177,"Bay of Plenty",34
2009,"Female",1,1,1,0,0,0,1,0,1,2,5,4,12,13,6,17,107,171,"Bay of Plenty",34
2009,"Total",5,1,3,0,2,0,4,1,3,5,13,9,16,25,22,50,189,348,"Bay of Plenty",34
2010,"Male",2,0,0,1,0,1,1,2,1,5,8,4,16,13,17,23,75,169,"Bay of Plenty",34
2010,"Female",2,0,0,0,1,1,0,0,1,2,4,7,12,3,10,13,106,162,"Bay of Plenty",34
2010,"Total",4,0,0,1,1,2,1,2,2,7,12,11,28,16,27,36,181,331,"Bay of Plenty",34
2011,"Male",4,0,0,1,1,0,2,0,0,3,6,5,9,10,26,20,85,172,"Bay of Plenty",34
2011,"Female",2,0,0,0,0,1,0,1,1,3,1,3,8,11,11,14,87,143,"Bay of Plenty",34
2011,"Total",6,0,0,1,1,1,2,1,1,6,7,8,17,21,37,34,172,315,"Bay of Plenty",34
2012,"Male",3,0,0,0,1,0,0,1,5,5,6,10,3,15,14,25,76,164,"Bay of Plenty",34
2012,"Female",2,0,0,0,0,0,0,0,1,0,3,4,7,7,10,12,100,146,"Bay of Plenty",34
2012,"Total",5,0,0,0,1,0,0,1,6,5,9,14,10,22,24,37,176,310,"Bay of Plenty",34
2013,"Male",2,1,0,1,0,1,0,1,2,3,5,8,6,12,18,19,77,156,"Bay of Plenty",34
2013,"Female",2,0,0,0,0,0,0,3,3,1,6,3,5,9,11,21,95,159,"Bay of Plenty",34
2013,"Total",4,1,0,1,0,1,0,4,5,4,11,11,11,21,29,40,172,315,"Bay of Plenty",34
2006,"Male",0,0,0,0,0,0,0,0,1,1,1,1,3,1,2,6,9,25,"Gisborne",34
2006,"Female",0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,7,6,21,"Gisborne",34
2006,"Total",0,0,0,0,0,0,0,0,1,2,1,1,5,3,5,13,15,46,"Gisborne",34
2007,"Male",0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,3,7,19,"Gisborne",34
2007,"Female",0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,7,13,"Gisborne",34
2007,"Total",0,0,0,0,0,0,0,1,1,0,1,1,4,2,4,4,14,32,"Gisborne",34
2008,"Male",0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,4,9,"Gisborne",34
2008,"Female",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,9,"Gisborne",34
2008,"Total",0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,11,18,"Gisborne",34
2009,"Male",1,0,0,0,0,0,1,0,0,0,2,1,2,2,1,4,5,19,"Gisborne",34
2009,"Female",0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,7,13,"Gisborne",34
2009,"Total",1,0,0,0,0,0,1,0,2,0,2,2,2,2,3,5,12,32,"Gisborne",34
2010,"Male",0,0,0,0,0,1,0,0,0,0,0,1,3,1,3,1,6,16,"Gisborne",34
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,13,24,"Gisborne",34
2010,"Total",0,0,0,0,0,1,0,0,0,0,0,2,4,2,7,5,19,40,"Gisborne",34
2011,"Male",0,0,0,0,0,0,0,0,0,2,1,1,0,3,2,2,9,20,"Gisborne",34
2011,"Female",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11,16,"Gisborne",34
2011,"Total",1,0,0,0,0,0,0,1,0,2,1,1,0,4,3,3,20,36,"Gisborne",34
2012,"Male",0,0,0,0,0,0,0,0,1,0,1,0,3,0,4,1,6,16,"Gisborne",34
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,"Gisborne",34
2012,"Total",0,0,0,0,0,0,0,0,1,0,1,0,3,0,4,3,14,26,"Gisborne",34
2013,"Male",0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,7,13,"Gisborne",34
2013,"Female",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,9,"Gisborne",34
2013,"Total",1,0,0,0,0,0,0,0,1,0,0,0,2,1,3,2,12,22,"Gisborne",34
2006,"Male",0,0,0,0,0,0,0,0,4,5,5,5,9,14,11,16,60,129,"Hawke's Bay",34
2006,"Female",0,0,0,0,0,0,0,0,2,0,3,5,2,5,10,13,124,164,"Hawke's Bay",34
2006,"Total",0,0,0,0,0,0,0,0,6,5,8,10,11,19,21,29,184,293,"Hawke's Bay",34
2007,"Male",4,0,1,0,2,0,0,1,1,1,5,4,5,9,12,23,63,131,"Hawke's Bay",34
2007,"Female",0,0,0,0,0,0,0,1,2,5,1,6,2,6,15,13,78,129,"Hawke's Bay",34
2007,"Total",4,0,1,0,2,0,0,2,3,6,6,10,7,15,27,36,141,260,"Hawke's Bay",34
2008,"Male",3,0,0,1,1,1,0,1,2,5,5,10,12,6,12,20,56,135,"Hawke's Bay",34
2008,"Female",1,0,0,0,1,0,0,1,1,1,1,3,4,10,7,16,79,125,"Hawke's Bay",34
2008,"Total",4,0,0,1,2,1,0,2,3,6,6,13,16,16,19,36,135,260,"Hawke's Bay",34
2009,"Male",2,0,0,1,1,0,3,0,1,4,4,6,7,3,16,20,83,151,"Hawke's Bay",34
2009,"Female",4,0,0,1,0,0,0,2,3,2,2,1,2,10,10,10,96,143,"Hawke's Bay",34
2009,"Total",6,0,0,2,1,0,3,2,4,6,6,7,9,13,26,30,179,294,"Hawke's Bay",34
2010,"Male",3,0,0,0,2,0,1,1,0,3,1,4,10,14,8,13,75,135,"Hawke's Bay",34
2010,"Female",2,0,0,0,0,0,0,1,1,4,1,1,5,12,10,13,102,152,"Hawke's Bay",34
2010,"Total",5,0,0,0,2,0,1,2,1,7,2,5,15,26,18,26,177,287,"Hawke's Bay",34
2011,"Male",2,0,1,0,1,0,0,0,3,1,3,2,11,7,17,32,66,146,"Hawke's Bay",34
2011,"Female",1,0,0,0,1,0,0,0,2,2,2,1,5,6,6,21,98,145,"Hawke's Bay",34
2011,"Total",3,0,1,0,2,0,0,0,5,3,5,3,16,13,23,53,164,291,"Hawke's Bay",34
2012,"Male",2,0,0,1,0,0,0,1,2,3,3,7,6,9,16,22,71,143,"Hawke's Bay",34
2012,"Female",2,0,0,0,1,1,0,0,1,2,4,4,3,14,14,13,108,167,"Hawke's Bay",34
2012,"Total",4,0,0,1,1,1,0,1,3,5,7,11,9,23,30,35,179,310,"Hawke's Bay",34
2013,"Male",5,0,0,1,0,2,0,1,1,1,2,3,6,12,15,15,74,138,"Hawke's Bay",34
2013,"Female",0,0,0,0,0,0,0,1,1,2,2,7,3,12,10,13,97,148,"Hawke's Bay",34
2013,"Total",5,0,0,1,0,2,0,2,2,3,4,10,9,24,25,28,171,286,"Hawke's Bay",34
2006,"Male",1,0,1,1,0,0,0,0,3,1,0,1,1,2,4,3,8,26,"Taranaki",34
2006,"Female",1,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,10,17,"Taranaki",34
2006,"Total",2,0,1,2,0,0,0,0,3,1,1,2,1,4,5,3,18,43,"Taranaki",34
2007,"Male",0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,9,12,30,"Taranaki",34
2007,"Female",0,0,0,0,0,0,0,1,0,0,0,3,2,4,3,6,12,31,"Taranaki",34
2007,"Total",0,0,0,0,0,0,0,1,0,1,1,4,3,5,7,15,24,61,"Taranaki",34
2008,"Male",2,0,0,0,0,1,0,1,1,0,0,0,4,3,3,9,9,33,"Taranaki",34
2008,"Female",0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,7,14,"Taranaki",34
2008,"Total",2,0,0,0,0,1,0,1,1,1,0,0,5,3,5,12,16,47,"Taranaki",34
2009,"Male",1,0,0,1,0,0,0,0,1,1,1,2,3,6,4,5,12,37,"Taranaki",34
2009,"Female",3,0,0,0,0,0,0,1,1,0,1,1,0,0,3,0,4,14,"Taranaki",34
2009,"Total",4,0,0,1,0,0,0,1,2,1,2,3,3,6,7,5,16,51,"Taranaki",34
2010,"Male",0,0,0,0,1,0,0,1,0,0,2,2,1,2,1,7,9,26,"Taranaki",34
2010,"Female",1,0,0,0,1,0,0,1,0,2,2,0,4,0,2,1,5,19,"Taranaki",34
2010,"Total",1,0,0,0,2,0,0,2,0,2,4,2,5,2,3,8,14,45,"Taranaki",34
2011,"Male",0,0,0,1,0,0,0,0,1,1,1,1,2,2,5,7,8,29,"Taranaki",34
2011,"Female",1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,9,19,"Taranaki",34
2011,"Total",1,0,0,1,0,0,0,0,1,1,1,2,3,4,6,11,17,48,"Taranaki",34
2012,"Male",0,0,0,0,0,1,0,0,0,2,1,1,2,3,4,5,11,30,"Taranaki",34
2012,"Female",0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,2,9,18,"Taranaki",34
2012,"Total",0,0,1,0,0,1,0,0,1,2,1,4,3,4,4,7,20,48,"Taranaki",34
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,9,23,"Taranaki",34
2013,"Female",0,0,0,0,0,0,0,0,1,0,0,4,1,3,4,2,10,25,"Taranaki",34
2013,"Total",0,0,0,0,0,0,0,0,1,0,0,4,4,6,8,6,19,48,"Taranaki",34
2006,"Male",1,0,0,1,2,1,1,1,2,4,6,3,7,5,11,15,47,107,"Manawatu-Wanganui",34
2006,"Female",1,0,0,1,0,1,0,0,1,3,5,2,4,10,10,9,44,91,"Manawatu-Wanganui",34
2006,"Total",2,0,0,2,2,2,1,1,3,7,11,5,11,15,21,24,91,198,"Manawatu-Wanganui",34
2007,"Male",2,0,0,0,0,0,1,1,0,3,4,10,7,11,9,12,30,90,"Manawatu-Wanganui",34
2007,"Female",1,0,0,2,0,0,1,2,3,3,3,4,1,6,4,10,32,72,"Manawatu-Wanganui",34
2007,"Total",3,0,0,2,0,0,2,3,3,6,7,14,8,17,13,22,62,162,"Manawatu-Wanganui",34
2008,"Male",3,0,0,2,0,1,1,3,2,2,4,4,7,10,8,18,45,110,"Manawatu-Wanganui",34
2008,"Female",3,0,0,0,1,0,0,1,1,1,3,2,1,6,4,8,35,66,"Manawatu-Wanganui",34
2008,"Total",6,0,0,2,1,1,1,4,3,3,7,6,8,16,12,26,80,176,"Manawatu-Wanganui",34
2009,"Male",4,0,0,1,1,0,3,1,0,6,5,5,10,8,17,13,39,113,"Manawatu-Wanganui",34
