"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg"
2010,"Male",8,0,1,2,0,1,1,1,2,1,5,10,8,8,6,10,11,75,"Gisborne"
2010,"Female",3,0,0,3,0,1,1,0,0,6,6,6,8,6,10,10,26,86,"Gisborne"
2010,"Total",11,0,1,5,0,2,2,1,2,7,11,16,16,14,16,20,37,161,"Gisborne"
2011,"Male",9,0,0,0,2,0,2,0,2,3,1,3,9,5,7,8,11,62,"Gisborne"
2011,"Female",2,0,0,0,1,0,3,1,3,2,3,2,4,9,5,14,14,63,"Gisborne"
2011,"Total",11,0,0,0,3,0,5,1,5,5,4,5,13,14,12,22,25,125,"Gisborne"
2012,"Male",2,0,1,0,1,1,1,0,1,3,3,3,10,8,7,14,15,70,"Gisborne"
2012,"Female",3,0,0,2,1,0,2,0,1,4,6,8,5,5,10,12,23,82,"Gisborne"
2012,"Total",5,0,1,2,2,1,3,0,2,7,9,11,15,13,17,26,38,152,"Gisborne"
2013,"Male",1,1,0,1,1,0,0,1,4,2,4,4,12,11,10,13,16,81,"Gisborne"
2013,"Female",2,0,0,0,0,0,3,0,4,4,4,4,3,10,12,8,19,73,"Gisborne"
2013,"Total",3,1,0,1,1,0,3,1,8,6,8,8,15,21,22,21,35,154,"Gisborne"
2006,"Male",12,2,2,4,2,1,2,2,0,7,6,11,13,12,9,10,8,103,"Hawke's Bay"
2006,"Female",7,1,0,0,0,0,3,4,3,4,5,11,14,4,11,10,13,90,"Hawke's Bay"
2006,"Total",19,3,2,4,2,1,5,6,3,11,11,22,27,16,20,20,21,193,"Hawke's Bay"
2007,"Male",10,0,0,6,4,2,3,4,8,7,8,6,10,20,16,7,7,118,"Hawke's Bay"
2007,"Female",5,0,2,0,0,0,3,1,3,9,9,8,11,10,9,6,16,92,"Hawke's Bay"
2007,"Total",15,0,2,6,4,2,6,5,11,16,17,14,21,30,25,13,23,210,"Hawke's Bay"
2008,"Male",12,2,1,1,3,2,2,2,3,3,6,9,14,6,6,11,11,94,"Hawke's Bay"
2008,"Female",4,0,0,2,0,1,0,1,2,4,6,11,8,8,13,11,23,94,"Hawke's Bay"
2008,"Total",16,2,1,3,3,3,2,3,5,7,12,20,22,14,19,22,34,188,"Hawke's Bay"
2009,"Male",9,0,2,2,2,1,2,9,2,7,9,8,11,12,18,10,8,112,"Hawke's Bay"
2009,"Female",5,0,0,1,0,3,2,1,3,5,7,4,2,10,17,3,22,85,"Hawke's Bay"
2009,"Total",14,0,2,3,2,4,4,10,5,12,16,12,13,22,35,13,30,197,"Hawke's Bay"
2010,"Male",17,1,1,3,3,2,1,5,4,4,7,8,14,11,7,7,11,106,"Hawke's Bay"
2010,"Female",9,1,1,2,2,1,1,0,1,3,4,10,7,9,15,9,13,88,"Hawke's Bay"
2010,"Total",26,2,2,5,5,3,2,5,5,7,11,18,21,20,22,16,24,194,"Hawke's Bay"
2011,"Male",10,0,0,1,1,1,2,1,7,7,3,11,9,13,9,7,13,95,"Hawke's Bay"
2011,"Female",9,0,0,1,2,3,1,1,5,4,8,7,6,9,9,8,12,85,"Hawke's Bay"
2011,"Total",19,0,0,2,3,4,3,2,12,11,11,18,15,22,18,15,25,180,"Hawke's Bay"
2012,"Male",7,0,1,3,0,0,3,3,7,4,7,12,10,10,10,18,21,116,"Hawke's Bay"
2012,"Female",3,1,2,1,1,0,1,2,2,2,3,3,13,5,8,8,22,77,"Hawke's Bay"
2012,"Total",10,1,3,4,1,0,4,5,9,6,10,15,23,15,18,26,43,193,"Hawke's Bay"
2013,"Male",6,0,0,1,2,2,3,1,2,9,7,14,12,7,5,12,14,97,"Hawke's Bay"
2013,"Female",4,0,0,3,1,0,0,0,1,3,7,7,11,10,14,7,34,102,"Hawke's Bay"
2013,"Total",10,0,0,4,3,2,3,1,3,12,14,21,23,17,19,19,48,199,"Hawke's Bay"
2006,"Male",3,0,0,0,2,0,2,1,2,2,3,3,2,5,5,6,5,41,"Taranaki"
2006,"Female",7,0,0,0,0,2,1,1,0,1,4,5,2,2,3,4,6,38,"Taranaki"
2006,"Total",10,0,0,0,2,2,3,2,2,3,7,8,4,7,8,10,11,79,"Taranaki"
2007,"Male",1,0,0,0,0,1,0,4,2,4,7,6,5,9,7,5,8,59,"Taranaki"
2007,"Female",4,0,0,1,0,0,0,0,0,0,5,4,3,7,9,10,3,46,"Taranaki"
2007,"Total",5,0,0,1,0,1,0,4,2,4,12,10,8,16,16,15,11,105,"Taranaki"
2008,"Male",2,0,0,1,1,0,1,3,1,1,8,5,4,4,4,8,3,46,"Taranaki"
2008,"Female",3,0,0,0,0,0,0,1,3,4,5,5,3,2,3,1,7,37,"Taranaki"
2008,"Total",5,0,0,1,1,0,1,4,4,5,13,10,7,6,7,9,10,83,"Taranaki"
2009,"Male",5,0,0,2,0,0,2,1,2,1,7,8,3,11,3,3,6,54,"Taranaki"
2009,"Female",6,0,0,1,0,0,2,0,1,2,1,1,5,4,6,6,9,44,"Taranaki"
